FIPS,Year,Rent,Houseless_rate,Sheltered_rate,Unsheltered_rate,TOT_POP,TOT_MALE,TOT_FEMALE,TOT_WHITE,TOT_BLACK,TOT_NATIVE,TOT_ASIAN,TOT_PACIFIC,TOT_LATINX,FI Rate,Cost Per Meal,Num_wholesale,Num_restaraunts,Num_grocery,Total_workforce,Employed,Unemployed,Unemployment_rate,coc_number,State,County,State/County,Low Threshold Type,High Threshold Type,percent_male,percent_female,percent_white,percent_black,percent_native,percent_asian,percent_pacific,percent_latinx,percent_nonwhite,gender_ratio,prop_sheltered,prop_unsheltered,wholesale_per_capita,restaurants_per_capita,grocery_per_capita,grocery_to_restaurant_ratio,wholesale_to_restaurant_ratio,grocery_to_wholesale_ratio,employment_rate,unemployment_rate_calc,workforce_participation_rate,monthly_food_cost,food_to_rent_ratio,log_rent,log_cost_per_meal,log_total_workforce,majority_race,delta_FI_rate,delta_unemployment_rate,delta_rent,delta_cost_per_meal,STATE,FI_prev,Predicted FI Rate
26027,2023,,,,,,,,,,,,,,0.156,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6,,,1.534714366238164,,white,0.01,,,-0.3999999999999999,26,0.146,0.15471039686446308
26029,2023,,,,,,,,,,,,,,0.139,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4,,,1.6409365794934714,,white,0.006,,,-0.4900000000000002,26,0.133,0.13792828794493805
26031,2023,,,,,,,,,,,,,,0.178,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.0079999999999999,,,-0.4500000000000002,26,0.17,0.17540915178978522
26033,2023,,,,,,,,,,,,,,0.179,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.005,,,-0.3799999999999999,26,0.174,0.17631157765289618
26035,2023,,,,,,,,,,,,,,0.209,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.40000000000003,,,1.5390154481375546,,white,0.003,,,-0.4199999999999999,26,0.206,0.2041094094411634
26037,2023,,,,,,,,,,,,,,0.127,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4,,,1.5173226235262949,,white,0.005,,,-0.3900000000000001,26,0.122,0.12747412659002
26039,2023,,,,,,,,,,,,,,0.188,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.011,,,-0.4300000000000001,26,0.177,0.18507298042556364
26041,2023,,,,,,,,,,,,,,0.171,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.008,,,-0.4000000000000003,26,0.163,0.16885836951073585
26043,2023,,,,,,,,,,,,,,0.148,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.70000000000005,,,1.5325568680981427,,white,0.0079999999999999,,,-0.31,26,0.14,0.14719735914673382
26045,2023,,,,,,,,,,,,,,0.139,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.011,,,-0.3999999999999999,26,0.128,0.13900800514193346
26047,2023,,,,,,,,,,,,,,0.149,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.7,,,1.574846467664481,,white,0.0119999999999999,,,-0.4100000000000001,26,0.137,0.14797194630573063
26049,2023,,,,,,,,,,,,,,0.174,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,1.4906543764441331,,white,0.0139999999999999,,,-0.4100000000000001,26,0.16,0.17194592799239883
26051,2023,,,,,,,,,,,,,,0.17,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9,,,1.5496879080283263,,white,0.002,,,-0.4599999999999999,26,0.168,0.16745339463445352
26053,2023,,,,,,,,,,,,,,0.173,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.3,,,1.623340817603092,,white,0.0129999999999999,,,-0.1399999999999996,26,0.16,0.17028416038536942
26055,2023,,,,,,,,,,,,,,0.135,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.1,,,1.545432582458188,,white,0.001,,,-0.4499999999999997,26,0.134,0.13465370148768085
26057,2023,,,,,,,,,,,,,,0.161,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.008,,,-0.3900000000000001,26,0.153,0.15976949316223077
26059,2023,,,,,,,,,,,,,,0.164,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.79999999999995,,,1.463255402256019,,white,0.008,,,-0.31,26,0.156,0.16255709148954078
26061,2023,,,,,,,,,,,,,,0.153,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.003,,,-0.3700000000000001,26,0.15,0.15164370862636412
26063,2023,,,,,,,,,,,,,,0.156,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6,,,1.4445632692438664,,white,0.009,,,-0.3899999999999997,26,0.147,0.15515048331832781
26065,2023,,,,,,,,,,,,,,0.161,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.40000000000003,,,1.5390154481375546,,white,0.012,,,-0.4699999999999997,26,0.149,0.15940802516075336
26067,2023,,,,,,,,,,,,,,0.146,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.0129999999999999,,,-0.4100000000000001,26,0.133,0.14580314963687113
26069,2023,,,,,,,,,,,,,,0.189,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.011,,,-0.4299999999999997,26,0.178,0.18597570414969578
26071,2023,,,,,,,,,,,,,,0.186,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.70000000000005,,,1.5325568680981427,,white,0.014,,,-0.31,26,0.172,0.18300201937915783
26073,2023,,,,,,,,,,,,,,0.188,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.012,,,-0.4099999999999997,26,0.176,0.1850797535995089
26075,2023,,,,,,,,,,,,,,0.152,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1,,,1.47932922708708,,white,0.009,,,-0.3999999999999999,26,0.143,0.1512289637915839
26077,2023,,,,,,,,,,,,,,0.148,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.0129999999999999,,,-0.4399999999999999,26,0.135,0.14741899419262372
26079,2023,,,,,,,,,,,,,,0.168,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.29999999999995,,,1.5830939370944983,,white,0.002,,,-0.4500000000000002,26,0.166,0.16537778845624718
26081,2023,,,,,,,,,,,,,,0.135,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.20000000000005,,,1.5432981099295553,,white,0.011,,,-0.4199999999999995,26,0.124,0.13500774945038818
26083,2023,,,,,,,,,,,,,,0.142,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.0139999999999999,,,-0.3700000000000001,26,0.128,0.14169861279158746
26085,2023,,,,,,,,,,,,,,0.211,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,0.0129999999999999,,,-0.2400000000000002,26,0.198,0.20649692474551162
26087,2023,,,,,,,,,,,,,,0.14,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.006,,,-0.3599999999999999,26,0.134,0.13980854068229076
26089,2023,,,,,,,,,,,,,,0.123,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.1,,,1.8702625307159984,,white,0.005,,,-1.1799999999999995,26,0.118,0.12058370477742597
26091,2023,,,,,,,,,,,,,,0.149,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,,,1.501852701754163,,white,0.0109999999999999,,,-0.3899999999999997,26,0.138,0.1483704780506948
26093,2023,,,,,,,,,,,,,,0.107,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.99999999999994,,,1.5686159179138452,,white,0.0059999999999999,,,-0.4199999999999999,26,0.101,0.10845387650403493
26095,2023,,,,,,,,,,,,,,0.193,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.008,,,-0.3799999999999999,26,0.185,0.18952876481905256
26097,2023,,,,,,,,,,,,,,0.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.013,,,-0.4500000000000002,26,0.187,0.19618842561336558
26099,2023,,,,,,,,,,,,,,0.137,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.011,,,-0.4000000000000003,26,0.126,0.13700135467995256
26101,2023,,,,,,,,,,,,,,0.162,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4,,,1.5173226235262949,,white,0.009,,,-0.3999999999999999,26,0.153,0.1603977685794974
26103,2023,,,,,,,,,,,,,,0.16,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.79999999999995,,,1.5727739280625088,,white,0.01,,,-0.4300000000000001,26,0.15,0.15821820953505916
26105,2023,,,,,,,,,,,,,,0.169,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,1.4906543764441331,,white,0.01,,,-0.4100000000000001,26,0.159,0.16712906916767378
26107,2023,,,,,,,,,,,,,,0.176,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.9,,,1.4609379041156565,,white,0.0099999999999999,,,-0.3700000000000001,26,0.166,0.17385413558223595
26109,2023,,,,,,,,,,,,,,0.156,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5,,,1.536867219599265,,white,0.011,,,-0.3599999999999999,26,0.145,0.1547472142763694
26111,2023,,,,,,,,,,,,,,0.146,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.0089999999999999,,,-0.4300000000000001,26,0.137,0.1454653149492574
26113,2023,,,,,,,,,,,,,,0.156,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.003,,,-0.3999999999999999,26,0.153,0.15484822038588308
26115,2023,,,,,,,,,,,,,,0.148,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.0079999999999999,,,-0.3799999999999999,26,0.14,0.1473268158385025
26117,2023,,,,,,,,,,,,,,0.152,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.005,,,-0.3599999999999999,26,0.147,0.15115950004260037
26119,2023,,,,,,,,,,,,,,0.204,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.0019999999999999,,,-0.4199999999999999,26,0.202,0.19961035370348268
26121,2023,,,,,,,,,,,,,,0.152,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.011,,,-0.4299999999999997,26,0.141,0.1513056463192889
26123,2023,,,,,,,,,,,,,,0.163,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2,,,1.4539530095937054,,white,0.001,,,-0.4000000000000003,26,0.162,0.16139783016701859
26125,2023,,,,,,,,,,,,,,0.122,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59999999999997,,,1.5769147207285403,,white,0.0119999999999999,,,-0.4400000000000004,26,0.11,0.12264696587707424
26127,2023,,,,,,,,,,,,,,0.167,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.79999999999995,,,1.5727739280625088,,white,0.003,,,-0.1300000000000003,26,0.164,0.16466914295180934
26129,2023,,,,,,,,,,,,,,0.192,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,,,1.4469189829363254,,white,0.004,,,-0.3700000000000001,26,0.188,0.1887159863231841
26131,2023,,,,,,,,,,,,,,0.176,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.003,,,-0.3700000000000001,26,0.173,0.17319536619661713
26133,2023,,,,,,,,,,,,,,0.172,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,0.0049999999999999,,,-0.2400000000000002,26,0.167,0.16968937798574124
26135,2023,,,,,,,,,,,,,,0.193,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,,,1.4469189829363254,,white,0.01,,,-0.3700000000000001,26,0.183,0.18985058872520122
26137,2023,,,,,,,,,,,,,,0.153,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.002,,,-0.4199999999999999,26,0.151,0.15182189561292192
26139,2023,,,,,,,,,,,,,,0.118,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.20000000000005,,,1.5432981099295553,,white,0.0089999999999999,,,-0.4399999999999999,26,0.109,0.11900425641170898
26141,2023,,,,,,,,,,,,,,0.17,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.003,,,-0.3999999999999999,26,0.167,0.16787471528648845
26143,2023,,,,,,,,,,,,,,0.197,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.001,,,-0.4300000000000001,26,0.196,0.1931769480489861
26145,2023,,,,,,,,,,,,,,0.178,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.20000000000005,,,1.4770487243883548,,white,0.0129999999999999,,,-0.3999999999999999,26,0.165,0.17573496482511552
26147,2023,,,,,,,,,,,,,,0.149,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.005,,,-0.3999999999999999,26,0.144,0.14826297283359258
26149,2023,,,,,,,,,,,,,,0.157,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99999999999994,,,1.4586150226995167,,white,0.004,,,-0.3700000000000001,26,0.153,0.1558642722481357
26151,2023,,,,,,,,,,,,,,0.166,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3,,,1.42791603581071,,white,0.0,,,-0.3700000000000001,26,0.166,0.1643087017657926
26153,2023,,,,,,,,,,,,,,0.182,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,-0.003,,,-0.4000000000000003,26,0.185,0.17880346534551206
26155,2023,,,,,,,,,,,,,,0.156,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.009,,,-0.3900000000000001,26,0.147,0.1550385057501894
26157,2023,,,,,,,,,,,,,,0.165,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99999999999994,,,1.4586150226995167,,white,0.008,,,-0.3200000000000003,26,0.157,0.1635125895207853
26159,2023,,,,,,,,,,,,,,0.154,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.004,,,-0.4299999999999997,26,0.15,0.15290296320824515
26161,2023,,,,,,,,,,,,,,0.14,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.3,,,1.603419840108537,,white,0.015,,,-0.4899999999999997,26,0.125,0.13942049277935487
26163,2023,,,,,,,,,,,,,,0.176,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2,,,1.5216989981260935,,white,0.0219999999999999,,,-0.4199999999999999,26,0.154,0.17391175742985776
26165,2023,,,,,,,,,,,,,,0.164,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.006,,,-0.3999999999999999,26,0.158,0.16244323601197397
27001,2023,,,,,,,,,,,,,,0.136,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.99999999999994,,,1.5686159179138452,,white,0.006,,,-0.5700000000000003,27,0.13,0.13556658758068074
27003,2023,,,,,,,,,,,,,,0.084,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.7,,,1.574846467664481,,white,0.012,,,-0.5700000000000003,27,0.072,0.08699989538576414
27005,2023,,,,,,,,,,,,,,0.116,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.009,,,-0.5,27,0.107,0.11711825564544609
27007,2023,,,,,,,,,,,,,,0.137,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.008,,,-0.4800000000000004,27,0.129,0.136966801165736
27009,2023,,,,,,,,,,,,,,0.114,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9,,,1.631199404215613,,white,0.0139999999999999,,,-0.4899999999999993,27,0.1,0.11483503657555472
27011,2023,,,,,,,,,,,,,,0.118,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.0099999999999999,,,-0.4300000000000001,27,0.108,0.11926144339761702
27013,2023,,,,,,,,,,,,,,0.117,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59999999999997,,,1.5769147207285403,,white,0.011,,,-0.5200000000000005,27,0.106,0.117896297673726
27015,2023,,,,,,,,,,,,,,0.097,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.20000000000005,,,1.5432981099295553,,white,0.008,,,-0.3900000000000001,27,0.089,0.09931409973070193
27017,2023,,,,,,,,,,,,,,0.12,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4,,,1.5173226235262949,,white,0.0049999999999999,,,-0.4399999999999999,27,0.115,0.1208945537820515
27019,2023,,,,,,,,,,,,,,0.072,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.1,,,1.7387102481382395,,white,0.0119999999999999,,,-0.5,27,0.06,0.07457214750248199
27021,2023,,,,,,,,,,,,,,0.125,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6,,,1.6174060820832772,,white,0.0099999999999999,,,-0.33,27,0.115,0.1251713755331324
27023,2023,,,,,,,,,,,,,,0.128,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9,,,1.5282278570085572,,white,0.015,,,-0.4899999999999997,27,0.113,0.12863860943987582
27025,2023,,,,,,,,,,,,,,0.087,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.9,,,1.776645831418007,,white,0.0079999999999999,,,-0.1699999999999999,27,0.079,0.08829321184570904
27027,2023,,,,,,,,,,,,,,0.117,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9,,,1.5496879080283263,,white,0.009,,,-0.5200000000000005,27,0.108,0.11799693493107488
27029,2023,,,,,,,,,,,,,,0.138,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.007,,,-0.4800000000000004,27,0.131,0.13787090078707942
27031,2023,,,,,,,,,,,,,,0.116,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.016,,,-0.3700000000000001,27,0.1,0.11740172738863641
27033,2023,,,,,,,,,,,,,,0.124,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7,,,1.4422019930581866,,white,0.0099999999999999,,,-0.4399999999999999,27,0.114,0.1251891173730385
27035,2023,,,,,,,,,,,,,,0.115,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.99999999999994,,,1.5686159179138452,,white,0.007,,,-0.5700000000000003,27,0.108,0.11592191615911751
27037,2023,,,,,,,,,,,,,,0.084,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9,,,1.6114359150967734,,white,0.013,,,-0.5899999999999999,27,0.071,0.08678660197742782
27039,2023,,,,,,,,,,,,,,0.08,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6,,,1.6174060820832772,,white,0.0099999999999999,,,-0.6299999999999999,27,0.07,0.0828828529152913
27041,2023,,,,,,,,,,,,,,0.099,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.008,,,-0.5099999999999998,27,0.091,0.1011517661110134
27043,2023,,,,,,,,,,,,,,0.119,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.0119999999999999,,,-0.4699999999999997,27,0.107,0.12013924727937464
27045,2023,,,,,,,,,,,,,,0.098,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.2999999999999,,,1.6620303625532709,,white,0.008,,,-0.3100000000000005,27,0.09,0.09949521567235198
27047,2023,,,,,,,,,,,,,,0.11,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.0099999999999999,,,-0.4699999999999997,27,0.1,0.11164013203194034
27049,2023,,,,,,,,,,,,,,0.101,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1,,,1.5665304114228238,,white,0.011,,,-0.4500000000000002,27,0.09,0.10299699378714056
27051,2023,,,,,,,,,,,,,,0.114,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.01,,,-0.5099999999999998,27,0.104,0.1152730528985132
27053,2023,,,,,,,,,,,,,,0.103,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6,,,1.6937790608678511,,white,0.016,,,-0.5499999999999998,27,0.087,0.10410206306256009
27055,2023,,,,,,,,,,,,,,0.088,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.6,,,1.597365331199831,,white,0.0039999999999999,,,-0.5100000000000002,27,0.084,0.09036461459018452
27057,2023,,,,,,,,,,,,,,0.116,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.006,,,-0.4699999999999997,27,0.11,0.11727503463066691
27059,2023,,,,,,,,,,,,,,0.1,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.6,,,1.556037135706985,,white,0.005,,,-0.5099999999999998,27,0.095,0.10190183511984585
27061,2023,,,,,,,,,,,,,,0.133,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.011,,,-0.4799999999999995,27,0.122,0.1332814092628104
27063,2023,,,,,,,,,,,,,,0.103,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7,,,1.4422019930581866,,white,0.0079999999999999,,,-0.4399999999999999,27,0.095,0.10544565904547232
27065,2023,,,,,,,,,,,,,,0.119,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.0089999999999999,,,-0.4300000000000001,27,0.11,0.12015358819209687
27067,2023,,,,,,,,,,,,,,0.113,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9,,,1.5282278570085572,,white,0.0129999999999999,,,-0.4899999999999997,27,0.1,0.11451732265237513
27069,2023,,,,,,,,,,,,,,0.102,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.0039999999999999,,,-0.5499999999999998,27,0.098,0.10396241079290947
27071,2023,,,,,,,,,,,,,,0.127,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.004,,,-0.4799999999999995,27,0.123,0.12742873494207074
27073,2023,,,,,,,,,,,,,,0.102,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.0039999999999999,,,-0.4400000000000004,27,0.098,0.10400723068426954
27075,2023,,,,,,,,,,,,,,0.116,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.006,,,-0.5,27,0.11,0.11691857789022986
27077,2023,,,,,,,,,,,,,,0.101,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,-0.0019999999999999,,,-0.4800000000000004,27,0.103,0.10290448223866366
27079,2023,,,,,,,,,,,,,,0.098,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.8,,,1.6714733033535532,,white,0.011,,,-0.3599999999999994,27,0.087,0.0995025977856362
27081,2023,,,,,,,,,,,,,,0.106,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.0079999999999999,,,-0.4400000000000004,27,0.098,0.10788706091898426
27083,2023,,,,,,,,,,,,,,0.115,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.009,,,-0.4400000000000004,27,0.106,0.11635324719775164
27085,2023,,,,,,,,,,,,,,0.103,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9,,,1.5496879080283263,,white,0.0099999999999999,,,-0.4500000000000002,27,0.093,0.10493998538863625
27087,2023,,,,,,,,,,,,,,0.166,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,0.009,,,-0.5,27,0.157,0.16396968514599608
27089,2023,,,,,,,,,,,,,,0.102,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.0089999999999999,,,-0.5499999999999998,27,0.093,0.10412705563624847
27091,2023,,,,,,,,,,,,,,0.125,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59999999999997,,,1.5769147207285403,,white,0.0079999999999999,,,-0.5200000000000005,27,0.117,0.12529373948781053
27093,2023,,,,,,,,,,,,,,0.101,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.8,,,1.5085119938441398,,white,0.012,,,-0.4599999999999999,27,0.089,0.10336164861792374
27095,2023,,,,,,,,,,,,,,0.125,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.006,,,-0.4300000000000001,27,0.119,0.12567697282615942
27097,2023,,,,,,,,,,,,,,0.116,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7,,,1.5107219394949427,,white,0.007,,,-0.4600000000000004,27,0.109,0.11724041109286742
27099,2023,,,,,,,,,,,,,,0.112,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.01,,,-0.4199999999999999,27,0.102,0.11366715517181214
